FileName,Year,Month,Day,Region,Village,Informant_gender,Informant_age,Informant_name,Informant_tools_bait,Gender_taking_species,Ocean_location,Tools_bait,Scientific name,Harvest_pressures,Price_kilo,Local name,Time,Notes,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L,,Mulloidichthys flavolineatus,1,4000,Koike,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Mulloidichthys vanicolensis,1,4000,Koibone,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Parupeneus barberinus,1,4000,Fiantsomotse,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Parupeneus bifasciatus,1,4000,Fiantsomotse,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Parupeneus cyclostomus,1,4000,Fiantsomotse,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Parupeneus heptacanthus,1,4000,Fiantsomotse,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Parupeneus pleurostigma,1,4000,Fiantsomotse,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Parupeneus rubescens,1,4000,Fiantsomotse,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Acanthocybium solandri,1,5000,Aloalo,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D/L,,Euthynnus affinis,1,3000,Sabonto,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D/L,,Katsuwonus pelamis,1,3000,Sabonto,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D/L,,Rastrelliger kanagurta,1,3000,Sabonto zone,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Scomberomorus commerson,1,6000,Lamatra,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Thunnus albacares,1,3000,Sabonto,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Thunnus obesus,1,3000,Sabonto,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Centropyge bispinosa,1,5000,Fiambato,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Centropyge multispinis,1,5000,Fiambato,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Apolemichthys trimaculatus,1,5000,Fiambato,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/R,,Pomacanthus chrysurus,1,2500,Fianakoho,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/R,,Pomacanthus imperator,1,2500,Fianakoho,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Pomacanthus semicirculatus,1,2500,Fianakoho,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Myripristis adusta,1,3000,Dongiry,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Myripristis berndti,1,3000,Dongiry,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Myripristis violacea,1,3000,Dongiry,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L,,Neoniphon sammara,1,3000,Kimenafoty,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Sargocentron caudimaculatum,1,3000,Tsimatefaosa,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Sargocentron spiniferum,1,3000,Tsimatefaosa,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Amanses scopas,1,3000,Ambila,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Cantherhines dumerilii,1,3000,Ambila,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Cantherhines pardalis,1,3000,Ambila,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Pervagor janthinosoma,1,3000,Ambila,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Oxymonacanthus longirostris,1,3000,Ambila,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Aluterus scriptus,1,3000,Ambila,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Ostracion cubicus,1,3000,Takalo,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Ostracion meleagris,1,3000,Takalo,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Carangoides ferdau,1,4000,Anadanora,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Carangoides fulvoguttatus,1,4000,Lanora,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Caranx ignobilis,1,4000,Lanora,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Caranx melampygus,1,4000,Lanora,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Caranx papuensis,1,4000,Lanora,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Elagatis bipinnulata,1,4000,Ambitsy,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Selar crumenophthalmus,1,2000,Logy bemaso,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Scomberoides lysan,1,2000,Kinirike,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Kyphosus cinerascens,1,4500,Kifo,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Kyphosus vaigiensis,1,4500,Kifo,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L,,Diagramma pictum,1,4000,Ambalamasake,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Plectorhincus albovittatus,1,5000,Tsiomearene,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Plectorhinchus gibbosus,1,5000,Tsiomearene,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Plectorhinchus plagiodesmus,1,5000,Fahetse,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Plectorhinchus schotaf,1,4000,Ambalamasake,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Plectorhinchus gaterinus,1,4000,Angarere,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Gnathodentex aurolineatus,1,4500,Tsabeake,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Istiophorus platypterus,1,4500,Bererake,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Makaira mazara,1,4500,Kimboro foty,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Nemateleotris magnifica,1,4500,Toho,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Ptereleotris evides,1,4500,Toho,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Sphyraena qenie,1,5000,Aloalo,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D/L,,Gerres acinaces,1,5000,Ambariake,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D/L,,Mugil cephalus,1,5000,Atendro,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L,,Platax teira,1,2000,kiba,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Coryphaena hippurus,1,5000,Jigomo,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L,,Scolopsis bimaculatus,1,5000,Antsisy,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L,,Scolopsis ghanam,1,5000,Borana,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L/D,,Herklotsichthys quadrimaculatus,1,2000,Geba,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Pterois volitans,1,2000,Lafo,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Gymnothorax javanicus,1,3000,Lamaira kina,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D/L,,Priacanthus hamrur,1,3000,Laberatse,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,L,,Pempheris vanicolensis,1,2000,Bemaso,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D,,Rhabdosargus sarba,1,5000,Ariloha,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D/L,,Papilloculiceps longiceps,1,5000,Tohompase,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,D/L,,Aulostomus chinensis,1,5000,Sody,,,,,,,,,,,,,,,,,,,,,,
2024_SW Toera_Beholoke_March_Fish_M_68,2024,March,21,SW Toera,Beholoke,M,68,,"harato,Vinta,Basimpia,Voloso,Palangy",M,R,,Paracirrhites forsteri,1,5000,Gonogonoke,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
